"id" "age" "emp" "cmean_emp" "emp_prev" "ln_roa" "exit_term" "assp_soc_prev" "assp_soc" "assp_hist"
"11474" 2495 12 6 5 6 0.0407923124730587 0 -603735.4375 -694976.375 94650.1875
"11475" 2495 13 6 5.16666666666667 6 0.212798535823822 0 -689790.1875 -603735.4375 2114.5
"11476" 2495 14 7 5.28571428571429 6 0.0274982526898384 0 -705261.125 -689790.1875 -37475.1875
"11501" 2498 7 4 4 4 0.0766649171710014 0 -490176.1875 -581669.9375 81614
"11502" 2498 8 4 4 4 0.0838495120406151 0 -177781.25 -490176.1875 340599.75
"11503" 2498 9 4 4 4 0.354657858610153 0 -282614.3125 -177781.25 -76849.5
"11504" 2498 10 4 4 4 0.142628937959671 0 -355009.6875 -282614.3125 -85831.25
"11505" 2498 11 1 4 4 0.0888038650155067 0 1340492.375 -355009.6875 1697424
"11506" 2498 12 1 3.5 1 0.21305750310421 0 -471041.25 1340492.375 -1656915
"11508" 2499 7 1 1 1 0.0127805778756738 0 -1264735.75 -1124900.25 52115
"11510" 2500 11 6 8 8 0 0 -547191.375 -448635.875 -126976.625
"11511" 2500 12 8 7 6 0 0 -1061248.125 -547191.375 -452099.5
"11513" 2501 9 4 5 5 0.135674506425858 1 -1542610.25 -1750047.9375 175512.9375
"11514" 2501 10 6 4.5 4 0 1 -1444831.71875 -1542610.25 -265104.09375
"11515" 2501 11 6 5 6 0.0513275936245918 0 -1353961.9375 -1444831.71875 117682.53125
"11516" 2501 12 7 5.25 6 0.0255649015307426 0 -1607474.125 -1353961.9375 -24008.0625
"11521" 2502 4 8 7 7 0 0 972952.125 1049766.25 93816.375
"11522" 2502 5 9 7.5 8 4.60732422880028e-07 0 825793.375 972952.125 -85916.25
"11523" 2502 6 10 8 9 0.0526407994329929 0 569223 825793.375 -208858.125
"11526" 2503 4 1 1 1 0 0 -442639.625 -933818.375 553136
"11527" 2503 5 1 1 1 0 1 -1512817.125 -442639.625 -848085
"11529" 2504 2 1 1 1 0.371638089418411 1 -949290.375 -859429.875 -80000
"11538" 2506 7 1 1 1 0.0529450364410877 1 -1170769.25 992551.75 -2156599
"11540" 2507 2 1 1 1 0.121469721198082 0 317094.5 -670498.125 1068550
"11542" 2508 13 8 8 8 0.11697294563055 0 29667.5 207903.625 -57958.5
"11543" 2508 14 10 8 8 0.0784893110394478 0 -396629.4375 29667.5 -491270.0625
"11549" 2510 5 2 1 1 0 0 -601083.125 68272.75 -678750
"11550" 2510 6 2 1.5 2 0 0 -1058295 -601083.125 -376254.5
"11551" 2510 7 1 1.66666666666667 2 0 0 -946149.875 -1058295 123004.5
"11552" 2510 8 1 1.5 1 0 0 -730069.125 -946149.875 219490
"11553" 2510 9 2 1.4 1 0 1 -1190411.375 -730069.125 -372173
"11555" 2511 11 3 3 3 0.257850080728531 0 -288144.625 75205.625 -361428.3125
"11556" 2511 12 4 3 3 0.0424808375537395 0 -521365.75 -288144.625 -78602.5
"11557" 2511 13 4 3.33333333333333 4 0.0121456505730748 0 -436327.75 -521365.75 70807.5
"11559" 2512 11 2 4 4 0.0145135968923569 0 -136196.875 -502893.1875 395551
"11560" 2512 12 2 3 2 0.018363269045949 0 -71778.25 -136196.875 118249
"11561" 2512 13 2 2.66666666666667 2 0.0877552628517151 0 -776301.125 -71778.25 -588122.5
"11562" 2512 14 1 2.5 2 0.0178005918860435 0 -755781.375 -776301.125 63828.5
"11581" 2516 2 1 2 2 0.139897406101227 0 -619074.875 -592141.6875 1921.5
"11583" 2517 8 1 1 1 0.151391670107841 0 -273930.875 142051 -364305
"11584" 2517 9 1 1 1 0.0707868486642838 0 -418519.625 -273930.875 -62886
"11585" 2517 10 2 1 1 0.0164375323802233 0 -759767.25 -418519.625 -234940
"11587" 2518 5 1 1 1 0.000380637706257403 0 62324.75 -233650.8125 320587
"11589" 2519 2 1 1 1 0.13432177901268 0 -241601.1875 -116515.8125 -64461
"11590" 2519 4 1 1 1 0.1768609136343 0 -491625.625 -241601.1875 -50939
"11594" 2521 12 4 4 4 0.326431632041931 0 -393924.25 -360455.875 20362
"11595" 2521 13 3 4 4 0.0563179701566696 0 -188373.3125 -393924.25 321951.3125
"11596" 2521 14 3 3.66666666666667 3 0 0 -328108.0625 -188373.3125 -96426
"11599" 2523 9 5 5 5 0.121035136282444 1 -772799.28125 -735762.1875 14639.78125
"11600" 2523 10 2 5 5 0.102407157421112 0 -463295.125 -772799.28125 391206.90625
"11601" 2523 11 2 4 2 0.026061812415719 0 -771935.25 -463295.125 -202332.5
"11602" 2523 12 1 3.5 2 0.00211394648067653 0 -729357.75 -771935.25 234528
"11603" 2523 13 1 3 1 0.0110766151919961 0 -749642.25 -729357.75 -205513
"11616" 2526 2 1 1 1 0 0 311204 297507.625 133917
"11617" 2526 3 2 1 1 0 0 -8990.375 311204 -268517.5
"11618" 2526 4 1 1.33333333333333 2 0 0 -660214.625 -8990.375 -569521.5
"11619" 2526 5 1 1.25 1 0 0 -1151448.25 -660214.625 -384926
"11621" 2527 2 2 1 1 0.0127369295805693 0 1054134.1875 912989.75 175245
"11622" 2527 4 1 1.5 2 0.0204948503524065 0 66362.875 1054134.1875 -957394
"11625" 2529 3 1 1 1 0.300288379192352 0 -403152.25 -591950.8125 213410
"11626" 2529 4 1 1 1 0.000352827366441488 0 -115726.1875 -403152.25 323439
"11627" 2529 5 1 1 1 0.15907871723175 0 -162265.875 -115726.1875 -17685
"11628" 2529 6 1 1 1 0.145766064524651 0 -348780.25 -162265.875 -132684
"11630" 2530 8 1 1 1 0 0 -143664 -164924.375 141481
"11631" 2530 9 1 1 1 0 0 103641.125 -143664 298982
"11632" 2530 10 1 1 1 0.160422384738922 0 -369995.625 103641.125 -391934
"11633" 2530 11 1 1 1 0.000749242841266096 0 -421044.25 -369995.625 55259
"11634" 2530 12 1 1 1 0.155629575252533 0 -815123.75 -421044.25 -202129
"11635" 2530 13 1 1 1 0.0153472227975726 0 -473021.25 -815123.75 156874
"11637" 2531 11 1 3 3 0.138480305671692 0 1068750.25 -261373.9375 1522074.6875
"11638" 2531 12 2 2 1 0.00719850324094296 0 506795.75 1068750.25 -747183
"11640" 2532 2 1 1 1 0.158870458602905 1 360421.375 74315.5 298306
"11641" 2532 3 1 1 1 0.0885592401027679 1 1096193.25 360421.375 637330
"11642" 2532 4 1 1 1 0.0990658402442932 1 2373422.875 1096193.25 1597764
"11652" 2533 5 1 1 1 0.0833329185843468 0 -81537.125 -465825.25 319315
"11655" 2534 4 1 1 1 0.0118924248963594 0 -213069.4375 -237092 -31788
"11656" 2534 5 1 1 1 0.285877794027328 0 -517846.5 -213069.4375 -102993
"11657" 2534 6 1 1 1 0.0762454941868782 0 -698601.5 -517846.5 -159419
"11658" 2534 7 1 1 1 0.013112467713654 0 -630422.375 -698601.5 18422
"11659" 2534 8 1 1 1 0.0579108558595181 0 -760119.625 -630422.375 -67740
"11665" 2537 2 1 1 1 0.0981079414486885 0 -397618.75 460672.75 -666341
"11679" 2538 6 2 3 3 0 0 -600683.9375 -341645.671875 -256033.328125
"11689" 2539 2 1 1 1 0.1749097853899 0 -306744.25 -1184784.75 692812
"11698" 2541 13 33 35 35 0.0331036970019341 0 388620.875 45275.3125 392364.3125
"11699" 2541 14 37 34 33 0.0469942949712276 0 217288 388620.875 -95155.375
"11701" 2542 2 2 1 1 0.32272133231163 0 -538808.0625 -211299.375 -265513
"11702" 2542 3 2 1.5 2 0.515126883983612 0 -400130.875 -538808.0625 191454.5
"11703" 2542 4 2 1.66666666666667 2 0.234135970473289 0 -135007.625 -400130.875 118638.5
"11704" 2542 5 2 1.75 2 0.504725337028503 0 88780.25 -135007.625 378406.5
"11705" 2542 6 2 1.8 2 0.233228698372841 0 -204426.25 88780.25 -307437
"11707" 2543 2 1 1 1 0.0479748174548149 0 -736848.75 -518798.25 -26100
"11709" 2544 2 4 3 3 0.0866274982690811 0 -325637.5 -433203.484375 142799.671875
"11710" 2544 3 4 3.5 4 0.282444179058075 0 -199126.375 -325637.5 121654.75
"11711" 2544 4 5 3.66666666666667 4 0.292537778615952 0 -302857.125 -199126.375 -24298.5625
"11712" 2544 5 6 4 5 0.28342080116272 0 -495531.125 -302857.125 7599.3125
"11713" 2544 6 8 4.4 6 0.270322978496552 0 -637532.5 -495531.125 -21723.75
"11714" 2544 7 7 5 8 0.221999317407608 0 -424428.6875 -637532.5 148130.6875
"11721" 2545 2 1 1 1 0 1 -198749.125 -693603.5 509123
"11722" 2545 3 1 1 1 0.00288493372499943 0 79546.625 -198749.125 366465
"11723" 2545 4 1 1 1 0.167126536369324 0 62391.875 79546.625 -39159
"11725" 2546 11 3 3 3 0 0 -777764.375 -738874.84375 -88646.65625
"11726" 2546 12 4 3 3 0 0 -930296.875 -777764.375 -90575.25
"11727" 2546 13 3 3.33333333333333 4 0 0 -793765.75 -930296.875 38089.25
"11728" 2546 14 2 3.25 3 0 0 -680000.75 -793765.75 272815.5
"11734" 2547 2 5 3 3 0 0 -581857.6875 -995898.625 616438.8125
"11735" 2547 3 5 4 5 0.13939094543457 0 -381223.75 -581857.6875 7844.8125
"11736" 2547 4 6 4.33333333333333 5 0 0 -117113.875 -381223.75 434740.375
"11737" 2547 5 7 4.75 6 0.381913423538208 0 -486089.25 -117113.875 -307732.875
"11738" 2547 6 5 5.2 7 0 0 -952473.8125 -486089.25 -418672.3125
"11754" 2549 11 2 4 4 0.073022723197937 0 3199275.625 1480095.5625 1748034.75
"11755" 2549 12 3 3 2 0.283797770738602 0 2464429 3199275.625 -681016.25
"11756" 2549 13 3 3 3 0.0966028124094009 0 2473978.125 2464429 125949.5
"11757" 2549 14 4 3 3 0.17366898059845 0 1534292.125 2473978.125 -896377.25
"11759" 2550 12 1 1 1 0.120722435414791 0 -1344589.75 -722723.25 -429916
"11762" 2552 4 1 1 1 0.282181888818741 1 -338705 430531.0625 -512057
"11763" 2552 5 2 1 1 0.0501886866986752 0 615491.875 -338705 998179
"11764" 2552 6 1 1.33333333333333 2 0.295192301273346 0 5707385.375 615491.875 2851705
"11765" 2552 7 3 1.25 1 0.0266134217381477 0 240316.875 5707385.375 -2230286
"11766" 2552 8 2 1.6 3 0.00176792603451759 0 -221002.25 240316.875 73903.875
"11767" 2552 9 1 1.66666666666667 2 0.0655956491827965 0 1784907.25 -221002.25 2595064.5
"11782" 2553 2 1 1 1 0.00500419270247221 0 -399857.875 -484411 136230
"11783" 2553 3 1 1 1 0.00281065073795617 0 -78625.625 -399857.875 402935
"11784" 2553 4 1 1 1 0.189308762550354 0 -293398.25 -78625.625 -108465
"11785" 2553 5 1 1 1 0.352541565895081 0 -299472.75 -293398.25 185876
"11786" 2553 6 1 1 1 0.0295860823243856 0 -374487.25 -299472.75 -260243
"11788" 2554 8 1 1 1 0 0 -936793.875 -905581.1875 -2358
"11789" 2554 10 1 1 1 0 0 -1107027.625 -936793.875 -3
"11790" 2554 11 1 1 1 0 0 -1122455.375 -1107027.625 27881
"11792" 2555 3 1 1 1 0.205207601189613 0 -840054.75 -478120.25 -169984
"11793" 2555 4 1 1 1 0.091049000620842 0 -385583.25 -840054.75 269243
"11805" 2558 4 1 1 1 0.0478043556213379 0 -1107233.75 -390766.25 -524517
"11809" 2561 4 1 2 2 0.128832399845123 0 -327802.125 -868326.25 531130
"11810" 2561 6 1 1.5 1 0.15453177690506 1 129219.875 -327802.125 552248
"11819" 2562 13 4 6 6 0.198988378047943 0 267322.875 129424.375 254298.875
"11820" 2562 14 4 5 4 0.132615759968758 0 191189.875 267322.875 -32824.25
"11822" 2563 8 3 4 4 0.0500941872596741 0 -525886.15625 -307193.25 -213129.34375
"11824" 2564 9 4 4 4 0 0 -181540.25 -201901.3125 44972.5
"11825" 2564 10 7 4 4 0 0 -514013.75 -181540.25 -296460.5625
"11826" 2564 11 1 5 7 0 0 1602666.125 -514013.75 2145534.5625
"11827" 2564 12 3 4 1 0 0 -289137.5625 1602666.125 -1837973.3125
"11828" 2564 13 1 3.8 3 0 0 1374062.375 -289137.5625 1779600.3125
"11830" 2565 7 24 24 24 0.0641867369413376 0 -47756.8125 -500098.5625 171924.375
"11831" 2565 8 22 24 24 0.162738755345345 0 43002.0625 -47756.8125 81112.375
"11832" 2565 9 32 23.3333333333333 22 0.138161510229111 0 -1521939.875 43002.0625 196735.8125
"11833" 2565 10 37 25.5 32 0.17492963373661 0 146831.4375 -1521939.875 -52583
"11834" 2565 11 34 27.8 37 0.232955887913704 0 397871.75 146831.4375 291457
"11835" 2565 12 47 28.8333333333333 34 0.308150440454483 0 21240.375 397871.75 -195513.5
"11836" 2565 13 55 31.4285714285714 47 0.225441977381706 0 179361.6875 21240.375 120010.125
"11838" 2566 2 1 1 1 0.274881631135941 0 -373986.5625 -547754 201751
"11839" 2566 3 1 1 1 0 0 -108739.6875 -373986.5625 251811
"11840" 2566 4 1 1 1 0.0187923107296228 0 -279084.625 -108739.6875 -168423
"11841" 2566 5 1 1 1 0.117966152727604 0 -416904.25 -279084.625 16799
"11842" 2566 6 1 1 1 0.143549278378487 0 -1060252.75 -416904.25 -657579
"11844" 2567 13 8 9 9 0.0978885740041733 0 102886.625 193763.375 101073.75
"11845" 2567 14 7 8.5 8 0.0827889516949654 0 167102.875 102886.625 -121012.25
"11850" 2571 2 2 1 1 0 1 -902451.875 605571.75 -1348314.5
"11859" 2573 10 9 8 8 0 0 -2908.875 -109821.5 118719.25
"11860" 2573 11 11 8.5 9 0 0 -178750.0625 -2908.875 -86821.6875
"11861" 2573 12 11 9.33333333333333 11 0.0281614977866411 0 -194469.3125 -178750.0625 17938.75
"11873" 2576 7 4 4 4 0.0209201853722334 0 -76794.125 -127249.9375 79310.5
"11874" 2576 8 6 4 4 0 0 -408672.9375 -76794.125 -278048.4375
"11875" 2576 9 6 4.66666666666667 6 0 0 -420138.8125 -408672.9375 104934.5
"11876" 2576 10 5 5 6 0.017662800848484 0 -273873.5625 -420138.8125 189574
"11878" 2577 2 1 1 1 0.221559926867485 0 -728727.125 -867006.25 128885
"11879" 2577 3 1 1 1 0.17658095061779 0 -745302.5 -728727.125 64382
"11880" 2577 4 1 1 1 0.0836302265524864 0 -777444.875 -745302.5 -21283
"11881" 2577 5 1 1 1 0.0784029215574265 0 -903106.125 -777444.875 -122252
"11882" 2577 6 1 1 1 0.0418947972357273 0 -783427.375 -903106.125 207848
"11883" 2577 7 1 1 1 0.0105955265462399 0 -891331.125 -783427.375 -129908
"11887" 2580 10 8 7 7 0 0 -619732.1875 -727031.25 143312
"11888" 2580 11 10 7.5 8 0.00467829313129187 0 -539778.5625 -619732.1875 108808.3125
"11889" 2580 12 11 8.33333333333333 10 0.105067141354084 0 -672330.25 -539778.5625 -78721.3125
"11890" 2580 13 10 9 11 0.132480472326279 0 -611728.9375 -672330.25 177001.6875
"11891" 2580 14 10 9.2 10 0.151566103100777 0 -643559.46875 -611728.9375 11478.21875
"11893" 2581 6 3 3 3 0.0079614669084549 0 -725952.28125 -618085.65625 25513
"11894" 2581 7 1 3 3 0.261299222707748 0 -1077722.25 -725952.28125 -245462.34375
"11902" 2582 2 1 1 1 0.119890473783016 0 -495755.875 -361995 -82084
"11903" 2582 3 1 1 1 0.0383635982871056 0 -509176.625 -495755.875 68282
"11904" 2582 5 1 1 1 0.0201610643416643 0 -521018.75 -509176.625 286416
"11905" 2582 6 1 1 1 0.0349868610501289 0 -211053.25 -521018.75 124737
"11908" 2584 2 1 1 1 0 0 -589922.25 -294661.625 -174983
"11909" 2584 3 1 1 1 0.0634661987423897 0 -652249.125 -589922.25 -127300
"11911" 2585 2 3 3 3 0.03705994784832 0 820766 540617.75 290008.75
"11912" 2585 3 5 3 3 0.0187800712883472 0 138344.625 820766 -562200.75
"11913" 2585 4 3 3.66666666666667 5 0.000557536724954844 0 1032767.375 138344.625 946099.625
"11916" 2587 10 3 3 3 0.0813721120357513 0 -320689.78125 -300011.84375 -25534.3125
"11917" 2587 11 2 3 3 0.143005028367043 0 -343659.8125 -320689.78125 56462.15625
"11918" 2587 12 2 2.66666666666667 2 0.150249302387238 0 -550520.625 -343659.8125 -6587.5
"11919" 2587 13 2 2.5 2 0.187309920787811 0 -648384.75 -550520.625 22413.5
"11920" 2587 14 2 2.4 2 0.181673303246498 0 -530031.125 -648384.75 53380.5
"11922" 2588 2 1 1 1 0.307638198137283 0 -216189 106863.625 -202832
"11923" 2588 3 1 1 1 0.188690572977066 0 20438.125 -216189 288304
"11924" 2588 4 1 1 1 0.237574964761734 0 -15798.625 20438.125 45466
"11925" 2588 5 1 1 1 0.187962874770164 0 -669010.25 -15798.625 -546904
"11933" 2590 14 1 2 2 0.0126314572989941 0 -213730.25 -231660.75 51588.5
"11935" 2591 10 6 6 6 0.0501664914190769 0 -240872.28125 -267062.15625 21333.5
"11936" 2591 11 6 6 6 0.102606371045113 0 -233637.96875 -240872.28125 86666.5
"11937" 2591 12 6 6 6 0.108413696289062 0 -257911.3125 -233637.96875 175999.96875
"11938" 2591 13 6 6 6 0.0662716925144196 0 -311522.25 -257911.3125 66666.6875
"11939" 2591 14 6 6 6 0.152456223964691 0 -248549.125 -311522.25 -2000
"11941" 2592 2 6 6 6 0.00157705612946302 1 906364 67355.8125 867862.875
"11942" 2592 4 7 6 6 0.00109467457514256 1 535051.625 906364 -201081.625
"11943" 2592 5 8 6.33333333333333 7 0 1 475704.875 535051.625 -16038
"11950" 2594 7 11 9 9 0.0971207842230797 0 -218900.5625 -325794.5 142906.875
"11951" 2594 8 13 10 11 0.0933816507458687 0 -312649.75 -218900.5625 -64894.5
"11952" 2594 9 13 11 13 0.0334388799965382 0 -298281.875 -312649.75 68198.25
"11953" 2594 10 2 11.5 13 0.0725085288286209 0 525559.375 -298281.875 940241.625
"11954" 2594 11 2 9.6 2 0.139303416013718 0 65777.125 525559.375 -416473.5
"11957" 2596 5 20 16 16 0 0 -871927.25 -847315.8125 0
"11958" 2596 6 17 18 20 0 0 -907940.1875 -871927.25 0
"11959" 2596 7 21 17.6666666666667 17 0 0 -936794.875 -907940.1875 0
"11960" 2596 8 24 18.5 21 0 0 -990625.25 -936794.875 0
"11961" 2596 9 22 19.6 24 0 0 -1107025.625 -990625.25 0
"11962" 2596 10 24 20 22 0 0 -1150334.375 -1107025.625 0
"11966" 2599 2 1 1 1 0.133296832442284 1 990531 1185830.125 -65218
"11967" 2599 3 1 1 1 0.0169012844562531 0 573237.125 990531 -365617
"11968" 2599 4 1 1 1 0.0453626178205013 0 634254.375 573237.125 142720
"11969" 2599 5 1 1 1 0.0661529153585434 0 387800.75 634254.375 -140146
"11970" 2599 6 1 1 1 0.0494230352342129 0 353301.25 387800.75 157451
"11971" 2599 7 1 1 1 0.0838929116725922 0 239279.75 353301.25 -299250
"11973" 2600 2 1 1 1 0 0 760514.75 -135366.875 949712
"11978" 2604 7 1 1 1 0.122436977922916 0 -463948.75 -559199.25 287201
"11979" 2604 8 1 1 1 0.0595096088945866 0 -71970.25 -463948.75 206750
"11981" 2605 12 1 15 15 0 0 NA -623892.4375 NA
"11987" 2606 2 6 9 9 0.0336223505437374 0 -320025.625 -660894.25 331474.5
"11988" 2606 3 6 7.5 6 0.0581235401332378 0 -409520.3125 -320025.625 -8537.3125
"11989" 2606 4 6 7 6 0.0367274917662144 1 -517432.6875 -409520.3125 -97053
"11990" 2606 5 1 6.75 6 0.172272801399231 1 1903332.875 -517432.6875 2424174.8125
"11991" 2606 6 1 5.6 1 0 1 -158424.375 1903332.875 -1973588
"12001" 2608 5 1 1 1 0.294097006320953 0 -125181.875 -83057.875 139634
"12003" 2609 4 1 1 1 0.163661852478981 0 -647832.25 -627324.625 99770
"12005" 2610 10 1 1 1 0 0 -587644.625 -368972.3125 -18399
"12006" 2610 11 2 1 1 0 0 -835822.25 -587644.625 -127900
"12007" 2610 12 2 1.33333333333333 2 0 0 -695991.125 -835822.25 74858
"12010" 2612 6 6 4 4 0.101483017206192 1 -10927.4375 46560.25 -62344.0625
"12011" 2612 7 5 5 6 0.150592118501663 0 -40434.5 -10927.4375 49925.125
"12012" 2612 8 5 5 5 0.0476840436458588 0 -172498.625 -40434.5 68209.1875
"12013" 2612 9 5 5 5 0.281594157218933 0 -168610.25 -172498.625 124166
"12014" 2612 10 6 5 5 0.279866516590118 0 -146209.125 -168610.25 -42572
"12016" 2613 13 1 1 1 0.0777639001607895 0 -1075897.5 -1945013 1651019
"12017" 2613 14 1 1 1 0.104047171771526 0 -1945013 -1075897.5 72702
"12019" 2614 7 1 1 1 0 0 -192184.125 -98397.5 -98643
"12020" 2614 8 1 1 1 0.0189967602491379 0 -264458.3125 -192184.125 7158
"12021" 2614 9 1 1 1 0.103262260556221 0 -387452.625 -264458.3125 77279
"12022" 2614 10 1 1 1 0.167643830180168 0 -547698.25 -387452.625 -39968
"12023" 2614 11 1 1 1 0.00918568205088377 0 -397832.125 -547698.25 84893
"12026" 2616 5 5 4 4 0.00835130084306002 0 63663.625 -558182.875 742067.125
"12027" 2616 6 4 4.5 5 2.22922117245616e-05 0 541558.125 63663.625 529571.375
"12029" 2617 3 17 14 14 0.115883357822895 0 4814938.75 1856794 2772916.25
"12035" 2618 2 1 1 1 0.109277486801147 0 5337160.8125 5452628.75 -79455
"12036" 2618 3 1 1 1 NA 0 2005576.125 5337160.8125 -2230286
"12037" 2618 4 1 1 1 0.00432815356180072 0 3258748.75 2005576.125 1307003
"12038" 2618 5 1 1 1 0.00564841739833355 0 6092196 3258748.75 2851705
"12039" 2618 6 1 1 1 0.0526681207120419 0 2597237.625 6092196 -2230286
"12041" 2619 3 1 1 1 0.0884109735488892 0 408070.1875 603652.75 -161482
"12042" 2619 4 1 1 1 0.0352599881589413 0 486999.5 408070.1875 114163
"12043" 2619 5 1 1 1 0.322643220424652 0 726007.875 486999.5 234152
"12044" 2619 6 1 1 1 0.147932291030884 0 816678.6875 726007.875 170103
"12045" 2619 7 1 1 1 0.231074601411819 0 323097.375 816678.6875 -293308
"12048" 2621 10 100 95 95 0.100322619080544 0 -171185.25 34533.25 -124015.75
"12049" 2621 11 102 97.5 100 0.124262928962708 0 -250193.125 -171185.25 27299.75
"12050" 2621 12 97 99 102 0 0 -549887.5 -250193.125 -107743.875
"12051" 2621 13 87 98.5 97 0 0 -318033.5625 -549887.5 46625.4375
"12053" 2622 8 2 3 3 0.182092353701591 0 3617546.625 2888877.875 738529.25
"12054" 2622 9 2 2.5 2 0.0611530430614948 0 3012081 3617546.625 -485245
"12055" 2622 10 2 2.33333333333333 2 0.0591852515935898 0 3012816.125 3012081 52412
"12056" 2622 11 1 2.25 2 0.0274024493992329 0 6092196 3012816.125 2851705
"12057" 2622 12 1 2 1 0.086561031639576 0 6092196 6092196 -369012
"12058" 2622 13 1 1.83333333333333 1 0.0831989124417305 0 5973975.25 6092196 -2038197
"12059" 2622 14 1 1.71428571428571 1 0.087765134871006 0 3540214.75 5973975.25 -2230286
"12061" 2623 9 2 4 4 0 0 -364400 -656668.625 373226
"12062" 2623 10 2 3 2 0.209621354937553 0 -672780.375 -364400 -297521
"12063" 2623 11 2 2.66666666666667 2 0 0 -613839.125 -672780.375 62350.5
"12065" 2624 3 2 4 4 0.175947681069374 0 -215474.5 -226387.0625 46146.25
"12066" 2624 4 2 3 2 0 0 -265456.625 -215474.5 -54838.5
"12068" 2625 9 9 6 6 0.0955633968114853 0 -311924.6875 -58031.75 -263287.0625
"12069" 2625 10 12 7.5 9 0.0312434937804937 0 -414864 -311924.6875 -21981.9375
"12070" 2625 11 15 9 12 0.190911069512367 0 -305033.8125 -414864 120689.5625
"12071" 2625 12 13 10.5 15 0.135304495692253 0 259663.375 -305033.8125 568106.4375
"12072" 2625 13 13 11 13 0.0361816845834255 0 346155.375 259663.375 174661.25
"12073" 2625 14 15 11.3333333333333 13 0.207791700959206 0 106332 346155.375 -261827.625
"12075" 2626 13 2 3 3 0.304484874010086 0 -316205.375 -442175.4375 214139.3125
"12076" 2626 14 2 2.5 2 0.0139519916847348 0 -370532.625 -316205.375 -76331.5
"12078" 2627 7 3 3 3 0.00576317543163896 0 -327304.8125 -336248.125 89900.6875
"12079" 2627 8 2 3 3 0.0353117100894451 0 -510235.875 -327304.8125 -172071.6875
"12080" 2627 9 4 2.66666666666667 2 0.0193761419504881 1 26703.875 -510235.875 628518.25
"12081" 2627 10 1 3 4 0.00333207380026579 0 NA 26703.875 NA
"12084" 2629 8 2 3 3 0.115192748606205 0 -417986.375 -210744.5 -178387.1875
"12085" 2629 9 1 2.5 2 0.20848760008812 0 -221480.25 -417986.375 250336.5
"12087" 2630 3 1 1 1 0 0 -201442.125 -393928.8125 222864
"12088" 2630 4 2 1 1 0.00747616123408079 0 -347052.3125 -201442.125 -66178
"12089" 2630 5 2 1.33333333333333 2 0.198493719100952 0 -790552.25 -347052.3125 166727
"12090" 2630 6 3 1.5 2 0.256263136863708 0 -1167431.40625 -790552.25 -184928.65625
"12091" 2630 7 3 1.8 3 0.0376323908567429 0 -850071.25 -1167431.40625 132131.65625
"12096" 2632 4 1 1 1 0.0201954804360867 0 59748.5625 -1945013 283652
"12097" 2632 5 1 1 1 0.0297056864947081 0 -316411.125 59748.5625 -335743
"12098" 2632 6 1 1 1 0.067895919084549 0 -551017 -316411.125 -53488
